"Statistic Label","Census Year","County","Age","Sex","UNIT","VALUE"
"Population","2011","Sligo County","Age 17","Females","Number","366"
"Population","2011","Sligo County","Age 17","Both Sexes","Number","806"
"Population","2011","Sligo County","Age 18","Males","Number","456"
"Population","2011","Sligo County","Age 18","Females","Number","491"
"Population","2011","Sligo County","Age 18","Both Sexes","Number","947"
"Population","2011","Sligo County","Age 19","Males","Number","490"
"Population","2011","Sligo County","Age 19","Females","Number","510"
"Population","2011","Sligo County","Age 19","Both Sexes","Number","1000"
"Population","2011","Sligo County","Age 20-24","Males","Number","2095"
"Population","2011","Sligo County","Age 20-24","Females","Number","2219"
"Population","2011","Sligo County","Age 20-24","Both Sexes","Number","4314"
"Population","2011","Sligo County","Age 25-29","Males","Number","2171"
"Population","2011","Sligo County","Age 25-29","Females","Number","2253"
"Population","2011","Sligo County","Age 25-29","Both Sexes","Number","4424"
"Population","2011","Sligo County","Age 30-34","Males","Number","2362"
"Population","2011","Sligo County","Age 30-34","Females","Number","2371"
"Population","2011","Sligo County","Age 30-34","Both Sexes","Number","4733"
"Population","2011","Sligo County","Age 35-39","Males","Number","2269"
"Population","2011","Sligo County","Age 35-39","Females","Number","2362"
"Population","2011","Sligo County","Age 35-39","Both Sexes","Number","4631"
"Population","2011","Sligo County","Age 40-44","Males","Number","2263"
"Population","2011","Sligo County","Age 40-44","Females","Number","2156"
"Population","2011","Sligo County","Age 40-44","Both Sexes","Number","4419"
"Population","2011","Sligo County","Age 45-49","Males","Number","2204"
"Population","2011","Sligo County","Age 45-49","Females","Number","2247"
"Population","2011","Sligo County","Age 45-49","Both Sexes","Number","4451"
"Population","2011","Sligo County","Age 50-54","Males","Number","2122"
"Population","2011","Sligo County","Age 50-54","Females","Number","2210"
"Population","2011","Sligo County","Age 50-54","Both Sexes","Number","4332"
"Population","2011","Sligo County","Age 55-59","Males","Number","1916"
"Population","2011","Sligo County","Age 55-59","Females","Number","2014"
"Population","2011","Sligo County","Age 55-59","Both Sexes","Number","3930"
"Population","2011","Sligo County","Age 60-64","Males","Number","1856"
"Population","2011","Sligo County","Age 60-64","Females","Number","1772"
"Population","2011","Sligo County","Age 60-64","Both Sexes","Number","3628"
"Population","2011","Sligo County","Age 65-69","Males","Number","1447"
"Population","2011","Sligo County","Age 65-69","Females","Number","1373"
"Population","2011","Sligo County","Age 65-69","Both Sexes","Number","2820"
"Population","2011","Sligo County","Age 70-74","Males","Number","1038"
"Population","2011","Sligo County","Age 70-74","Females","Number","1084"
"Population","2011","Sligo County","Age 70-74","Both Sexes","Number","2122"
"Population","2011","Sligo County","Age 75-79","Males","Number","801"
"Population","2011","Sligo County","Age 75-79","Females","Number","900"
"Population","2011","Sligo County","Age 75-79","Both Sexes","Number","1701"
"Population","2011","Sligo County","Age 80-84","Males","Number","519"
"Population","2011","Sligo County","Age 80-84","Females","Number","715"
"Population","2011","Sligo County","Age 80-84","Both Sexes","Number","1234"
"Population","2011","Sligo County","Age 85 and over","Males","Number","352"
"Population","2011","Sligo County","Age 85 and over","Females","Number","814"
"Population","2011","Sligo County","Age 85 and over","Both Sexes","Number","1166"
"Population","2011","Sligo County","Total","Males","Number","32435"
"Population","2011","Sligo County","Total","Females","Number","32958"
"Population","2011","Sligo County","Total","Both Sexes","Number","65393"
"Population","2011","Cavan County","Age 0","Males","Number","635"
"Population","2011","Cavan County","Age 0","Females","Number","587"
"Population","2011","Cavan County","Age 0","Both Sexes","Number","1222"
"Population","2011","Cavan County","Age 1","Males","Number","625"
"Population","2011","Cavan County","Age 1","Females","Number","609"
"Population","2011","Cavan County","Age 1","Both Sexes","Number","1234"
"Population","2011","Cavan County","Age 2","Males","Number","684"
"Population","2011","Cavan County","Age 2","Females","Number","586"
"Population","2011","Cavan County","Age 2","Both Sexes","Number","1270"
"Population","2011","Cavan County","Age 3","Males","Number","622"
"Population","2011","Cavan County","Age 3","Females","Number","624"
"Population","2011","Cavan County","Age 3","Both Sexes","Number","1246"
"Population","2011","Cavan County","Age 4","Males","Number","613"
"Population","2011","Cavan County","Age 4","Females","Number","592"
"Population","2011","Cavan County","Age 4","Both Sexes","Number","1205"
"Population","2011","Cavan County","Age 5","Males","Number","585"
"Population","2011","Cavan County","Age 5","Females","Number","501"
"Population","2011","Cavan County","Age 5","Both Sexes","Number","1086"
"Population","2011","Cavan County","Age 6","Males","Number","583"
"Population","2011","Cavan County","Age 6","Females","Number","549"
"Population","2011","Cavan County","Age 6","Both Sexes","Number","1132"
"Population","2011","Cavan County","Age 7","Males","Number","578"
"Population","2011","Cavan County","Age 7","Females","Number","567"
"Population","2011","Cavan County","Age 7","Both Sexes","Number","1145"
"Population","2011","Cavan County","Age 8","Males","Number","583"
"Population","2011","Cavan County","Age 8","Females","Number","523"
"Population","2011","Cavan County","Age 8","Both Sexes","Number","1106"
"Population","2011","Cavan County","Age 9","Males","Number","547"
"Population","2011","Cavan County","Age 9","Females","Number","513"
"Population","2011","Cavan County","Age 9","Both Sexes","Number","1060"
"Population","2011","Cavan County","Age 10","Males","Number","567"
"Population","2011","Cavan County","Age 10","Females","Number","547"
"Population","2011","Cavan County","Age 10","Both Sexes","Number","1114"
"Population","2011","Cavan County","Age 11","Males","Number","558"
"Population","2011","Cavan County","Age 11","Females","Number","550"
"Population","2011","Cavan County","Age 11","Both Sexes","Number","1108"
"Population","2011","Cavan County","Age 12","Males","Number","545"
"Population","2011","Cavan County","Age 12","Females","Number","582"
"Population","2011","Cavan County","Age 12","Both Sexes","Number","1127"
"Population","2011","Cavan County","Age 13","Males","Number","580"
"Population","2011","Cavan County","Age 13","Females","Number","531"
"Population","2011","Cavan County","Age 13","Both Sexes","Number","1111"
"Population","2011","Cavan County","Age 14","Males","Number","532"
"Population","2011","Cavan County","Age 14","Females","Number","534"
"Population","2011","Cavan County","Age 14","Both Sexes","Number","1066"
"Population","2011","Cavan County","Age 15","Males","Number","515"
"Population","2011","Cavan County","Age 15","Females","Number","495"
"Population","2011","Cavan County","Age 15","Both Sexes","Number","1010"
"Population","2011","Cavan County","Age 16","Males","Number","521"
"Population","2011","Cavan County","Age 16","Females","Number","458"
"Population","2011","Cavan County","Age 16","Both Sexes","Number","979"
"Population","2011","Cavan County","Age 17","Males","Number","512"
"Population","2011","Cavan County","Age 17","Females","Number","461"
"Population","2011","Cavan County","Age 17","Both Sexes","Number","973"
"Population","2011","Cavan County","Age 18","Males","Number","452"
"Population","2011","Cavan County","Age 18","Females","Number","425"
"Population","2011","Cavan County","Age 18","Both Sexes","Number","877"
"Population","2011","Cavan County","Age 19","Males","Number","381"
"Population","2011","Cavan County","Age 19","Females","Number","363"
"Population","2011","Cavan County","Age 19","Both Sexes","Number","744"
"Population","2011","Cavan County","Age 20-24","Males","Number","2057"
"Population","2011","Cavan County","Age 20-24","Females","Number","2049"
"Population","2011","Cavan County","Age 20-24","Both Sexes","Number","4106"
"Population","2011","Cavan County","Age 25-29","Males","Number","2468"
"Population","2011","Cavan County","Age 25-29","Females","Number","2665"
"Population","2011","Cavan County","Age 25-29","Both Sexes","Number","5133"
"Population","2011","Cavan County","Age 30-34","Males","Number","2831"
"Population","2011","Cavan County","Age 30-34","Females","Number","2896"
"Population","2011","Cavan County","Age 30-34","Both Sexes","Number","5727"
"Population","2011","Cavan County","Age 35-39","Males","Number","2758"
"Population","2011","Cavan County","Age 35-39","Females","Number","2726"
"Population","2011","Cavan County","Age 35-39","Both Sexes","Number","5484"
"Population","2011","Cavan County","Age 40-44","Males","Number","2697"
"Population","2011","Cavan County","Age 40-44","Females","Number","2589"
"Population","2011","Cavan County","Age 40-44","Both Sexes","Number","5286"
"Population","2011","Cavan County","Age 45-49","Males","Number","2494"
"Population","2011","Cavan County","Age 45-49","Females","Number","2370"
"Population","2011","Cavan County","Age 45-49","Both Sexes","Number","4864"
"Population","2011","Cavan County","Age 50-54","Males","Number","2294"
"Population","2011","Cavan County","Age 50-54","Females","Number","2134"
"Population","2011","Cavan County","Age 50-54","Both Sexes","Number","4428"
"Population","2011","Cavan County","Age 55-59","Males","Number","2061"
"Population","2011","Cavan County","Age 55-59","Females","Number","1889"
"Population","2011","Cavan County","Age 55-59","Both Sexes","Number","3950"
"Population","2011","Cavan County","Age 60-64","Males","Number","1855"
"Population","2011","Cavan County","Age 60-64","Females","Number","1669"
"Population","2011","Cavan County","Age 60-64","Both Sexes","Number","3524"
"Population","2011","Cavan County","Age 65-69","Males","Number","1460"
"Population","2011","Cavan County","Age 65-69","Females","Number","1254"
"Population","2011","Cavan County","Age 65-69","Both Sexes","Number","2714"
"Population","2011","Cavan County","Age 70-74","Males","Number","1018"
"Population","2011","Cavan County","Age 70-74","Females","Number","972"
"Population","2011","Cavan County","Age 70-74","Both Sexes","Number","1990"
"Population","2011","Cavan County","Age 75-79","Males","Number","859"
"Population","2011","Cavan County","Age 75-79","Females","Number","916"
"Population","2011","Cavan County","Age 75-79","Both Sexes","Number","1775"
"Population","2011","Cavan County","Age 80-84","Males","Number","543"
"Population","2011","Cavan County","Age 80-84","Females","Number","700"
"Population","2011","Cavan County","Age 80-84","Both Sexes","Number","1243"
"Population","2011","Cavan County","Age 85 and over","Males","Number","400"
"Population","2011","Cavan County","Age 85 and over","Females","Number","744"
"Population","2011","Cavan County","Age 85 and over","Both Sexes","Number","1144"
"Population","2011","Cavan County","Total","Males","Number","37013"
"Population","2011","Cavan County","Total","Females","Number","36170"
